arrival_time,length,ram_req,bw_req,task_id
162,671,512,1806,6213
706,3145,512,1529,6214
104,4448,1024,279,6215
171,3088,256,1646,6216
910,3306,512,251,6217
644,713,2048,1509,6218
317,616,2048,1563,6219
386,1032,4096,1600,6220
617,4764,256,1465,6221
795,3100,2048,252,6222
954,4309,256,1566,6223
776,864,512,53,6224
777,2321,2048,878,6225
320,1122,2048,301,6226
678,1459,512,1807,6227
43,1673,2048,475,6228
0,2877,1024,930,6229
516,4670,1024,1270,6230
705,2212,256,98,6231
63,1214,4096,1258,6232
916,2314,4096,730,6233
798,2748,256,995,6234
521,4280,4096,1001,6235
653,4753,512,871,6236
553,3672,2048,986,6237
932,983,512,756,6238
690,879,1024,746,6239
822,2540,2048,1417,6240
449,2512,1024,859,6241
688,2259,256,167,6242
249,1909,512,1296,6243
903,3261,4096,1534,6244
466,806,4096,1044,6245
873,2016,256,500,6246
909,960,1024,1722,6247
89,4464,256,985,6248
272,3456,256,1440,6249
519,2565,4096,859,6250
78,3391,1024,1563,6251
912,3746,512,1292,6252
440,2101,2048,424,6253
972,1397,4096,787,6254
656,1141,1024,1659,6255
941,1599,512,934,6256
426,2453,2048,1197,6257
643,855,512,876,6258
753,2155,512,1440,6259
407,1700,2048,1132,6260
41,1586,4096,681,6261
134,4885,512,1288,6262
104,4575,2048,60,6263
250,4970,1024,800,6264
611,3381,256,915,6265
526,3179,4096,543,6266
934,1813,256,1344,6267
366,3999,256,1038,6268
117,2839,2048,174,6269
320,1586,256,374,6270
682,3089,256,1389,6271
136,4797,4096,948,6272
614,879,512,575,6273
833,3827,4096,1546,6274
579,3780,4096,1799,6275
617,769,4096,419,6276
954,3819,1024,870,6277
627,4528,2048,1693,6278
597,3840,2048,1623,6279
893,4734,4096,702,6280
157,2437,4096,659,6281
860,3191,1024,1018,6282
223,4479,4096,1546,6283
44,4230,1024,563,6284
113,1990,256,1258,6285
664,3934,256,1033,6286
39,4981,4096,367,6287
810,663,256,72,6288
325,3087,512,1087,6289
214,2674,4096,1286,6290
968,3362,4096,1279,6291
447,2405,2048,1156,6292
335,2100,4096,507,6293
951,1227,1024,535,6294
33,2275,1024,204,6295
294,3668,256,1963,6296
341,3271,256,1353,6297
176,4575,2048,722,6298
914,3067,256,139,6299
184,4008,2048,725,6300
415,991,4096,1710,6301
190,2298,1024,1857,6302
138,3907,2048,1640,6303
763,1027,512,1398,6304
182,1902,512,1794,6305
835,1266,2048,840,6306
822,1956,256,1914,6307
682,1270,1024,1940,6308
374,2443,4096,1050,6309
43,4876,2048,736,6310
880,4526,2048,1574,6311
61,610,4096,1704,6312
572,1498,4096,233,6313
467,3563,512,150,6314
269,2126,512,1295,6315
5,3541,256,1298,6316
329,2437,2048,661,6317
175,2620,256,1266,6318
921,3964,4096,818,6319
469,2205,2048,262,6320
477,4214,1024,1970,6321
488,1105,256,1123,6322
701,4323,512,834,6323
156,538,2048,267,6324
272,1590,1024,887,6325
747,2872,1024,1558,6326
533,3995,1024,247,6327
192,1574,256,851,6328
738,2712,512,734,6329
343,1745,256,1044,6330
429,4785,256,1856,6331
975,4625,256,295,6332
304,3102,1024,1773,6333
974,2502,4096,64,6334
394,3358,512,943,6335
818,4192,512,1293,6336
938,4945,2048,422,6337
912,1663,1024,567,6338
779,3486,2048,340,6339
50,4932,256,1948,6340
568,2703,512,235,6341
66,4481,4096,1140,6342
33,1113,4096,1431,6343
899,4237,4096,1560,6344
471,4710,2048,899,6345
450,3648,512,99,6346
432,3973,1024,1810,6347
902,2050,1024,503,6348
258,3580,1024,1480,6349
380,4148,4096,212,6350
581,1807,512,924,6351
726,1057,1024,1791,6352
982,3120,1024,1171,6353
112,3311,512,1638,6354
838,2129,1024,566,6355
365,951,256,1441,6356
640,3696,4096,1034,6357
587,3613,4096,1522,6358
741,3131,1024,1245,6359
568,4178,2048,373,6360
779,758,1024,671,6361
152,1548,2048,1544,6362
860,2282,1024,1295,6363
106,1528,1024,90,6364
599,3697,512,293,6365
523,906,256,1299,6366
264,1075,512,218,6367
915,2818,256,1584,6368
633,4674,1024,459,6369
196,3328,256,1157,6370
561,2973,256,1331,6371
78,504,2048,624,6372
41,1086,4096,1692,6373
496,788,256,687,6374
548,3274,2048,885,6375
666,3412,2048,1629,6376
738,3073,2048,1467,6377
437,1864,4096,481,6378
454,2943,256,929,6379
317,1620,256,1491,6380
244,3589,4096,1275,6381
396,4675,512,511,6382
924,3344,4096,1380,6383
989,2533,2048,1813,6384
100,3258,1024,1278,6385
382,622,4096,375,6386
889,1037,1024,546,6387
571,3812,2048,975,6388
728,4325,256,85,6389
510,3870,256,1734,6390
938,4039,256,389,6391
548,2880,512,1342,6392
112,1877,256,720,6393
391,2699,2048,1310,6394
777,4128,256,1924,6395
335,4034,2048,1923,6396
238,2958,256,1572,6397
30,821,512,924,6398
511,4604,512,666,6399
976,2051,512,1625,6400
907,1946,512,784,6401
375,2684,4096,1235,6402
635,3758,256,1479,6403
533,2469,256,1155,6404
53,4329,512,512,6405
377,2712,1024,352,6406
732,1362,2048,951,6407
833,2128,1024,1927,6408
810,4870,4096,1104,6409
383,622,256,888,6410
313,2014,2048,327,6411
497,1197,1024,952,6412
240,1030,512,1325,6413
669,4785,256,584,6414
434,2977,4096,1167,6415
581,4894,1024,938,6416
997,1825,1024,1918,6417
154,4116,4096,853,6418
391,2922,4096,303,6419
886,705,4096,669,6420
618,4456,2048,1923,6421
868,4834,1024,470,6422
14,804,256,1044,6423
248,4212,256,958,6424
885,3178,4096,667,6425
921,1864,512,493,6426
461,868,256,877,6427
715,3913,512,1532,6428
933,4707,512,1558,6429
936,951,1024,1709,6430
920,1136,512,922,6431
860,1414,2048,1450,6432
155,1051,2048,671,6433
354,4547,512,1827,6434
757,4506,4096,444,6435
104,897,1024,97,6436
427,3781,2048,1387,6437
417,3290,2048,1993,6438
277,2235,1024,801,6439
91,4231,256,826,6440
107,1453,1024,886,6441
280,2414,256,377,6442
554,3731,256,1014,6443
541,3855,2048,1901,6444
549,3612,512,1427,6445
241,4994,4096,1290,6446
34,4089,1024,1691,6447
406,886,1024,1316,6448
536,3444,1024,1890,6449
228,4354,2048,575,6450
218,900,256,702,6451
907,2200,4096,1646,6452
272,1695,4096,1297,6453
682,4961,512,932,6454
923,1235,1024,764,6455
968,4679,512,781,6456
205,3740,2048,1088,6457
676,4959,256,1682,6458
310,4475,4096,583,6459
449,1096,256,1512,6460
620,4317,512,1731,6461
437,974,256,736,6462
596,2544,4096,1889,6463
850,2769,4096,1664,6464
503,4540,4096,306,6465
816,4429,2048,516,6466
824,4016,512,1517,6467
899,2605,256,1803,6468
168,2589,4096,933,6469
693,1491,2048,777,6470
775,1162,2048,143,6471
547,4659,512,1439,6472
841,2637,1024,1305,6473
647,1024,1024,406,6474
50,3190,1024,1532,6475
635,654,256,251,6476
787,695,512,717,6477
198,3885,2048,513,6478
420,1415,512,1043,6479
613,2704,1024,1754,6480
289,2926,2048,549,6481
249,3554,256,170,6482
818,4282,256,209,6483
454,3041,2048,1764,6484
420,1667,4096,906,6485
34,3622,2048,359,6486
205,4896,1024,855,6487
628,3174,256,711,6488
269,4943,1024,1806,6489
238,4186,256,1692,6490
761,2942,1024,702,6491
186,1929,512,1083,6492
837,706,4096,1579,6493
777,1555,512,1381,6494
167,1238,256,102,6495
117,2632,1024,1639,6496
741,2267,256,1417,6497
503,1116,512,1323,6498
899,3859,2048,1858,6499
127,1735,1024,920,6500
287,4127,2048,278,6501
747,4909,512,1568,6502
765,1523,2048,1985,6503
600,2229,256,252,6504
802,4025,2048,1366,6505
375,4777,256,575,6506
682,3908,256,1864,6507
25,3007,2048,1269,6508
260,3559,1024,396,6509
281,4468,2048,542,6510
278,3864,1024,742,6511
74,1246,1024,1260,6512
637,2980,2048,1499,6513
956,3464,4096,937,6514
905,562,1024,91,6515
928,3049,512,1392,6516
695,2915,2048,690,6517
757,2367,512,1210,6518
824,1060,4096,1079,6519
263,1348,512,1368,6520
437,3873,256,1821,6521
419,2534,512,432,6522
962,4309,1024,1526,6523
265,4127,2048,1215,6524
973,2290,512,1403,6525
354,4480,2048,634,6526
535,3479,256,855,6527
678,1826,256,233,6528
21,1810,1024,1136,6529
731,1255,4096,435,6530
494,1791,512,919,6531
17,667,512,1118,6532
506,2340,256,88,6533
678,2270,512,369,6534
916,1610,1024,872,6535
754,4310,256,825,6536
628,4297,1024,921,6537
237,4843,4096,129,6538
658,4709,256,401,6539
593,3407,4096,1079,6540
686,4140,256,1963,6541
411,4442,512,60,6542
942,4373,256,1143,6543
592,900,4096,1319,6544
221,4734,2048,871,6545
718,1344,512,1164,6546
547,4523,256,339,6547
459,3454,256,1901,6548
307,1284,256,1971,6549
1,731,2048,453,6550
349,1104,1024,1313,6551
556,2937,1024,1919,6552
553,2550,256,1994,6553
182,639,1024,1149,6554
793,4649,1024,840,6555
57,2859,2048,505,6556
55,2068,256,953,6557
525,2022,256,448,6558
414,2506,4096,515,6559
137,1161,1024,674,6560
138,805,4096,577,6561
921,1726,2048,692,6562
443,4553,1024,395,6563
796,3522,1024,153,6564
148,2907,256,831,6565
279,3806,1024,1549,6566
263,754,512,79,6567
745,580,256,419,6568
841,1769,256,1094,6569
476,1998,512,449,6570
154,4509,256,197,6571
340,3720,512,978,6572
413,3243,512,809,6573
599,2647,1024,1616,6574
552,829,2048,604,6575
154,4583,2048,535,6576
325,4441,512,123,6577
804,4081,2048,1639,6578
354,4353,4096,1407,6579
725,3072,256,1183,6580
897,2251,4096,1969,6581
624,4534,2048,233,6582
57,932,512,1031,6583
168,4808,2048,1862,6584
874,1976,256,632,6585
910,3113,1024,1297,6586
937,3056,256,1311,6587
852,3345,4096,1089,6588
853,3157,512,1047,6589
284,1032,256,646,6590
463,2386,4096,758,6591
89,3935,1024,208,6592
219,783,256,358,6593
490,1395,256,210,6594
201,4114,512,1259,6595
786,1931,256,172,6596
412,3203,256,1198,6597
146,544,256,433,6598
601,3482,4096,1225,6599
17,1929,256,333,6600
422,1048,2048,571,6601
240,1400,1024,1701,6602
774,563,256,457,6603
553,1225,512,1721,6604
306,4342,1024,260,6605
68,2063,512,1097,6606
641,2044,2048,500,6607
858,542,512,1197,6608
803,4952,256,1662,6609
438,1791,512,826,6610
948,1078,1024,729,6611
547,785,512,251,6612
473,4365,4096,1535,6613
208,2183,256,1358,6614
943,1619,4096,1288,6615
786,2919,4096,1845,6616
372,4377,512,417,6617
282,4608,4096,1472,6618
898,4429,2048,1393,6619
385,1498,512,348,6620
351,2233,512,1935,6621
267,3209,1024,1923,6622
995,1041,4096,844,6623
286,1002,4096,170,6624
623,4912,512,632,6625
415,900,256,496,6626
212,4786,4096,1511,6627
969,585,4096,974,6628
506,853,1024,1791,6629
626,1507,2048,1011,6630
253,2484,2048,121,6631
270,508,512,1531,6632
677,2485,512,1329,6633
447,5000,256,239,6634
741,901,256,885,6635
942,2704,1024,249,6636
888,2290,1024,1280,6637
875,1051,256,117,6638
130,2246,256,230,6639
342,2180,1024,808,6640
149,4879,2048,541,6641
467,817,256,831,6642
739,1656,512,516,6643
92,2164,512,707,6644
128,3395,512,273,6645
895,4036,1024,619,6646
474,823,1024,957,6647
112,4068,256,1691,6648
333,3157,4096,1261,6649
558,4415,2048,506,6650
123,2416,256,270,6651
4,2323,2048,291,6652
658,3204,1024,1526,6653
537,3978,256,1857,6654
276,4193,512,1989,6655
147,3120,2048,1193,6656
72,2498,512,1229,6657
907,1514,512,1622,6658
555,2058,256,1497,6659
204,4950,2048,966,6660
591,4669,4096,429,6661
631,4395,256,802,6662
296,1888,4096,635,6663
431,1843,256,166,6664
190,2182,256,1964,6665
298,2535,2048,353,6666
44,2642,512,563,6667
515,1896,4096,593,6668
215,3068,512,1658,6669
509,2276,256,1213,6670
497,3761,512,1816,6671
216,4450,512,1057,6672
869,965,512,963,6673
325,3355,2048,1489,6674
585,4755,512,1807,6675
109,4294,1024,72,6676
621,2446,4096,1396,6677
688,4298,256,316,6678
497,3979,512,107,6679
185,1576,1024,166,6680
513,2434,1024,836,6681
963,4766,512,816,6682
364,1953,2048,1242,6683
307,3833,2048,1559,6684
917,3303,2048,868,6685
121,1148,4096,572,6686
448,919,1024,541,6687
594,2571,512,523,6688
814,1321,2048,1120,6689
824,727,512,403,6690
185,693,1024,1704,6691
84,4530,256,181,6692
174,2758,1024,554,6693
869,4827,512,1227,6694
703,3951,4096,1217,6695
315,3061,4096,459,6696
893,784,512,1812,6697
409,2150,1024,833,6698
415,4782,512,933,6699
799,2005,1024,1921,6700
861,1213,4096,189,6701
686,2883,2048,323,6702
606,2975,1024,1243,6703
255,1380,4096,453,6704
904,3597,4096,1134,6705
267,1788,2048,1288,6706
219,894,4096,917,6707
434,3728,1024,1504,6708
285,2666,4096,984,6709
241,4977,512,261,6710
116,2435,2048,932,6711
542,3059,1024,1472,6712
991,2029,4096,621,6713
403,2922,256,360,6714
708,3877,2048,1063,6715
767,644,512,1080,6716
820,3474,1024,1471,6717
298,3092,1024,1383,6718
907,4214,1024,986,6719
991,649,512,1491,6720
133,3722,256,1805,6721
478,2799,2048,749,6722
441,2838,4096,564,6723
888,1138,256,951,6724
797,3389,512,109,6725
82,1458,2048,1329,6726
812,2162,4096,699,6727
135,3908,2048,1704,6728
615,685,4096,210,6729
348,856,512,951,6730
22,3839,4096,1489,6731
63,3535,512,954,6732
24,1678,512,1556,6733
253,657,512,1711,6734
584,3630,1024,1871,6735
303,4842,256,1876,6736
459,4173,4096,1796,6737
932,1373,4096,1972,6738
146,3498,256,1049,6739
361,3364,1024,1798,6740
481,2432,4096,1791,6741
90,1343,256,1654,6742
402,4489,512,948,6743
845,4612,256,785,6744
248,1804,512,603,6745
345,3413,512,1559,6746
654,2105,512,1996,6747
593,4777,4096,190,6748
649,875,2048,62,6749
273,4854,1024,1353,6750
452,2670,512,412,6751
351,4443,512,1283,6752
110,4058,2048,1812,6753
510,3014,1024,698,6754
7,4064,2048,1476,6755
997,3492,256,1508,6756
540,556,4096,282,6757
854,3158,2048,1275,6758
614,4494,2048,1153,6759
808,2553,4096,629,6760
327,1238,256,1064,6761
825,3696,256,1987,6762
115,4638,256,736,6763
834,3284,512,1078,6764
306,1944,1024,822,6765
898,4897,2048,1260,6766
852,1400,4096,1330,6767
547,2458,1024,327,6768
466,2470,2048,1004,6769
963,4600,256,1467,6770
481,3490,4096,1049,6771
288,676,256,1733,6772
337,3380,512,196,6773
322,2095,1024,84,6774
196,3511,2048,1914,6775
774,894,2048,880,6776
691,4581,2048,1639,6777
651,2522,512,1702,6778
501,2660,512,760,6779
978,4140,1024,281,6780
44,4944,2048,1021,6781
447,563,512,998,6782
138,2664,256,331,6783
760,1418,1024,1468,6784
976,1043,2048,333,6785
899,2441,1024,1010,6786
819,3587,512,1907,6787
546,3698,512,627,6788
184,1979,2048,900,6789
111,4183,4096,363,6790
665,3495,2048,1541,6791
56,588,2048,1011,6792
153,2920,512,1872,6793
759,2698,2048,1457,6794
957,1463,1024,1539,6795
319,3523,512,1333,6796
981,2548,256,333,6797
564,2025,4096,1503,6798
815,1331,1024,647,6799
799,2151,512,1166,6800
333,1848,2048,1558,6801
157,3263,512,261,6802
701,4613,512,267,6803
517,3246,512,727,6804
989,3749,2048,1057,6805
930,2195,4096,1183,6806
560,3936,1024,411,6807
593,4718,1024,1863,6808
769,2519,2048,331,6809
538,2421,512,626,6810
97,1775,512,1856,6811
921,1175,256,1393,6812
798,3231,512,1072,6813
396,4938,512,1209,6814
327,4354,512,1793,6815
947,3419,2048,933,6816
132,3808,2048,515,6817
892,3438,1024,980,6818
140,2152,256,1140,6819
835,2588,1024,707,6820
90,540,4096,1151,6821
718,3682,2048,1706,6822
267,2079,2048,60,6823
618,2085,256,1017,6824
434,4484,2048,1722,6825
423,3519,2048,1718,6826
291,1109,256,1852,6827
160,887,256,856,6828
306,706,1024,949,6829
276,4055,4096,1144,6830
597,4491,2048,872,6831
539,2107,1024,1573,6832
75,1605,256,1667,6833
87,1014,4096,1828,6834
116,2958,4096,693,6835
203,4999,4096,1764,6836
396,2976,1024,1724,6837
229,2414,2048,74,6838
507,4913,256,1172,6839
733,1212,1024,1158,6840
831,4020,1024,1086,6841
664,3979,1024,204,6842
911,715,2048,1475,6843
626,2235,1024,803,6844
307,4287,4096,1295,6845
613,956,1024,1695,6846
479,2516,2048,912,6847
886,2960,256,623,6848
289,4758,2048,1480,6849
559,3336,4096,770,6850
913,3082,256,469,6851
395,2069,1024,1140,6852
512,2852,2048,1079,6853
48,508,512,1293,6854
771,645,2048,379,6855
166,2334,256,1483,6856
414,1002,4096,271,6857
511,4654,4096,951,6858
296,1292,1024,944,6859
308,4914,512,1898,6860
428,1490,1024,1778,6861
57,3899,1024,1333,6862
12,4161,2048,1040,6863
728,3908,2048,110,6864
870,691,4096,1754,6865
688,4019,4096,1465,6866
459,1339,4096,1237,6867
319,3295,2048,1178,6868
648,1553,512,1291,6869
887,1582,1024,1906,6870
4,2911,512,400,6871
638,2071,1024,373,6872
487,3300,256,1555,6873
710,4415,2048,1282,6874
9,2344,4096,1104,6875
677,1475,1024,968,6876
537,3406,256,893,6877
215,2289,2048,722,6878
198,638,512,1866,6879
625,2020,1024,1437,6880
327,2172,512,1909,6881
391,1197,512,233,6882
784,4637,1024,1997,6883
654,1352,2048,1932,6884
47,777,4096,425,6885
580,4468,512,1075,6886
640,1452,512,1766,6887
983,4859,4096,1346,6888
319,755,1024,1701,6889
426,1669,2048,1511,6890
511,3163,2048,1515,6891
660,3623,256,528,6892
509,2408,512,886,6893
775,3741,1024,1184,6894
109,4469,2048,1463,6895
382,2380,256,1138,6896
458,731,4096,913,6897
984,4486,256,417,6898
688,1405,4096,309,6899
335,1882,2048,188,6900
541,4179,512,1135,6901
516,1420,1024,372,6902
162,2364,512,696,6903
172,3705,1024,769,6904
610,2886,512,82,6905
571,2636,2048,1869,6906
573,2999,256,1220,6907
435,4783,256,872,6908
202,2566,256,282,6909
940,4428,512,1546,6910
892,2806,512,923,6911
628,1236,256,257,6912
513,1899,1024,856,6913
506,2073,256,1084,6914
111,3766,256,1714,6915
788,1231,4096,837,6916
996,504,1024,1699,6917
149,1410,2048,1728,6918
117,3930,256,1258,6919
184,4333,2048,799,6920
534,4655,2048,103,6921
439,3878,256,1485,6922
117,3792,1024,950,6923
212,4073,512,179,6924
206,2882,1024,90,6925
665,3275,4096,667,6926
544,2513,2048,952,6927
111,2792,1024,1243,6928
824,1092,4096,733,6929
184,4651,512,579,6930
152,4603,256,1514,6931
941,1737,2048,1893,6932
159,4784,512,643,6933
609,2194,1024,1345,6934
351,589,1024,840,6935
60,4410,4096,490,6936
199,1256,4096,825,6937
944,4566,512,1066,6938
474,3129,4096,858,6939
988,887,2048,909,6940
14,2155,1024,1402,6941
496,3193,1024,1081,6942
27,2954,256,634,6943
253,4571,2048,1373,6944
668,2278,256,1919,6945
741,2057,4096,161,6946
323,1427,1024,608,6947
8,4644,256,152,6948
547,1736,512,1041,6949
155,3200,1024,1562,6950
743,3416,512,412,6951
660,4462,2048,638,6952
596,3417,4096,1593,6953
693,3503,512,614,6954
893,3395,4096,1495,6955
514,4664,512,1806,6956
918,2317,4096,743,6957
83,4899,256,1599,6958
222,1980,1024,1812,6959
209,1233,512,1814,6960
107,4209,1024,556,6961
573,2371,4096,718,6962
726,4033,4096,1005,6963
988,3211,1024,1947,6964
778,3637,512,613,6965
286,2475,256,1980,6966
962,4936,256,208,6967
424,3608,4096,873,6968
978,4625,256,136,6969
668,2970,4096,1363,6970
695,3352,2048,1352,6971
168,3284,512,1583,6972
577,1735,4096,904,6973
550,2939,2048,705,6974
739,2772,256,1825,6975
196,3351,1024,500,6976
527,1860,2048,1072,6977
479,2398,512,1023,6978
882,4409,256,1134,6979
128,3187,512,676,6980
428,4503,512,746,6981
916,1525,4096,583,6982
283,2337,4096,90,6983
943,3759,4096,667,6984
771,3461,4096,1794,6985
484,2827,512,1347,6986
764,1485,256,1758,6987
825,4066,2048,572,6988
642,1025,256,903,6989
955,1306,512,148,6990
576,2067,1024,748,6991
920,3055,512,1777,6992
839,4732,1024,1282,6993
431,4928,4096,368,6994
468,3544,512,364,6995
718,2016,4096,1585,6996
554,3888,2048,1010,6997
40,3605,1024,1019,6998
816,3975,256,1386,6999
540,1107,256,303,7000
366,1180,512,266,7001
939,4585,4096,1864,7002
124,1317,4096,1073,7003
98,1252,512,255,7004
569,1609,4096,1207,7005
210,3757,2048,99,7006
168,3525,2048,243,7007
594,4713,512,485,7008
703,3093,2048,1063,7009
781,3919,512,236,7010
762,934,1024,66,7011
124,795,1024,501,7012
278,1982,2048,775,7013
864,1138,256,1015,7014
814,2174,1024,241,7015
905,4423,4096,1908,7016
853,1348,4096,1083,7017
883,2038,256,1147,7018
807,4270,256,508,7019
376,1342,4096,379,7020
785,4336,1024,1336,7021
383,2523,1024,1082,7022
513,3901,2048,1135,7023
925,4588,2048,2000,7024
46,3948,256,1172,7025
112,1686,256,283,7026
226,933,2048,520,7027
268,1600,4096,1348,7028
406,1727,1024,1546,7029
871,2033,2048,756,7030
783,2717,512,1601,7031
317,2021,1024,1033,7032
219,3462,1024,1559,7033
894,2432,256,1570,7034
551,4399,2048,1101,7035
5,1301,4096,457,7036
647,1520,256,721,7037
161,2262,256,829,7038
819,2866,4096,1463,7039
226,3257,2048,1951,7040
712,848,256,1678,7041
641,4350,2048,436,7042
489,4753,2048,1367,7043
51,4606,256,1760,7044
824,4662,256,1347,7045
854,1580,4096,1766,7046
234,4000,4096,1681,7047
203,4797,4096,1967,7048
709,1774,4096,419,7049
645,627,512,1335,7050
824,1858,1024,928,7051
682,3239,512,805,7052
858,3178,1024,1821,7053
255,3295,2048,1195,7054
295,1270,4096,909,7055
558,2011,1024,209,7056
739,1105,1024,1250,7057
831,3111,2048,356,7058
131,3701,256,1325,7059
915,3496,2048,1608,7060
674,3163,256,1821,7061
45,1644,1024,209,7062
629,3965,2048,1030,7063
394,1920,2048,965,7064
113,4213,512,992,7065
182,2094,2048,1273,7066
187,3278,256,967,7067
779,2240,1024,862,7068
805,2941,1024,1566,7069
378,789,4096,1157,7070
888,1814,256,1107,7071
861,525,4096,632,7072
583,656,1024,200,7073
37,3362,4096,819,7074
247,2900,4096,1585,7075
205,2373,2048,394,7076
336,3262,4096,1732,7077
479,1609,1024,1313,7078
699,1817,1024,153,7079
256,1806,4096,1813,7080
737,2897,256,55,7081
731,614,2048,343,7082
983,4083,1024,428,7083
564,1139,4096,1159,7084
729,1752,4096,577,7085
120,2303,512,1699,7086
498,3191,256,207,7087
430,2873,4096,629,7088
768,4252,1024,729,7089
183,4973,512,341,7090
390,2822,4096,1245,7091
436,1797,2048,555,7092
139,1855,1024,1897,7093
178,2660,256,364,7094
770,2983,4096,292,7095
271,1071,512,569,7096
833,1936,512,1953,7097
224,3644,1024,69,7098
333,1716,4096,1186,7099
768,4715,2048,1997,7100
997,3324,2048,690,7101
905,3472,1024,504,7102
671,4736,4096,294,7103
674,3125,256,1417,7104
113,4289,256,503,7105
